"";"sampling_date";"sample_source";"timing";"analysis";"mean";"sd"
"1403";20190911;"BODAC_1_effluent";"before_backwash";"humic_acid_C";621,5;28,99
"1404";20191212;"BODAC_1_effluent";"after_backwash";"humic_acid_C";7033,33;25,17
"1405";20191212;"BODAC_1_effluent";"before_backwash";"humic_acid_C";7130;17,32
"1406";20200304;"BODAC_1_effluent";"after_backwash";"humic_acid_C";9530;87,56
"1407";20200304;"BODAC_1_effluent";"before_backwash";"humic_acid_C";9627,5;117,58
"1408";20200625;"BODAC_1_effluent";"after_backwash";"humic_acid_C";6942,5;49,24
"1409";20200625;"BODAC_1_effluent";"before_backwash";"humic_acid_C";7360;69,76
"1410";20200915;"BODAC_1_effluent";"after_backwash";"humic_acid_C";8205;134,35
"1411";20200915;"BODAC_1_effluent";"before_backwash";"humic_acid_C";8180;NA
"1412";20201214;"BODAC_1_effluent";"after_backwash";"humic_acid_C";8815;318,2
"1413";20201214;"BODAC_1_effluent";"before_backwash";"humic_acid_C";7975;63,64
"1414";20210317;"BODAC_1_effluent";"after_backwash";"humic_acid_C";10000;NA
"1415";20210317;"BODAC_1_effluent";"before_backwash";"humic_acid_C";9090;42,43
"1416";20210325;"BODAC_1_effluent";"before_backwash";"humic_acid_C";NA;NA
"1417";20210616;"BODAC_1_effluent";"after_backwash";"humic_acid_C";NA;NA
"1418";20210616;"BODAC_1_effluent";"before_backwash";"humic_acid_C";6470;28,28
"1419";20210901;"BODAC_1_effluent";"after_backwash";"humic_acid_C";5860;42,43
"1420";20210901;"BODAC_1_effluent";"before_backwash";"humic_acid_C";6535;77,78
"1421";20210908;"BODAC_1_effluent";"after_backwash";"humic_acid_C";6035;49,5
"1422";20210908;"BODAC_1_effluent";"before_backwash";"humic_acid_C";6200;28,28
"1423";20190911;"BODAC_2_effluent";"after_backwash";"humic_acid_C";486,5;13,44
"1424";20190911;"BODAC_2_effluent";"before_backwash";"humic_acid_C";548,5;12,02
"1425";20191212;"BODAC_2_effluent";"after_backwash";"humic_acid_C";6243,33;119,3
"1426";20191212;"BODAC_2_effluent";"before_backwash";"humic_acid_C";6750;40
"1427";20200304;"BODAC_2_effluent";"after_backwash";"humic_acid_C";8877,5;68,5
"1428";20200304;"BODAC_2_effluent";"before_backwash";"humic_acid_C";9267,5;201,89
"1429";20200625;"BODAC_2_effluent";"after_backwash";"humic_acid_C";5752,5;42,72
"1430";20200625;"BODAC_2_effluent";"before_backwash";"humic_acid_C";6460;135,89
"1431";20200915;"BODAC_2_effluent";"after_backwash";"humic_acid_C";6655;91,92
"1432";20200915;"BODAC_2_effluent";"before_backwash";"humic_acid_C";6850;14,14
"1433";20201214;"BODAC_2_effluent";"after_backwash";"humic_acid_C";7225;63,64
"1434";20201214;"BODAC_2_effluent";"before_backwash";"humic_acid_C";6975;7,07
"1435";20210317;"BODAC_2_effluent";"after_backwash";"humic_acid_C";9215;35,36
"1436";20210317;"BODAC_2_effluent";"before_backwash";"humic_acid_C";9080;42,43
"1437";20210325;"BODAC_2_effluent";"before_backwash";"humic_acid_C";NA;NA
"1438";20210616;"BODAC_2_effluent";"after_backwash";"humic_acid_C";8900;70,71
"1439";20210616;"BODAC_2_effluent";"before_backwash";"humic_acid_C";6315;21,21
"1440";20210901;"BODAC_2_effluent";"after_backwash";"humic_acid_C";5115;7,07
"1441";20210901;"BODAC_2_effluent";"before_backwash";"humic_acid_C";5580;14,14
"1442";20210908;"BODAC_2_effluent";"after_backwash";"humic_acid_C";5020;0
"1443";20210908;"BODAC_2_effluent";"before_backwash";"humic_acid_C";5295;7,07
"1444";20190911;"UF_permeate";"after_backwash";"humic_acid_C";608;8,49
"1445";20190911;"UF_permeate";"before_backwash";"humic_acid_C";641;2,83
"1446";20191212;"UF_permeate";"after_backwash";"humic_acid_C";7416,67;65,06
"1447";20191212;"UF_permeate";"before_backwash";"humic_acid_C";7576,67;118,46
"1448";20200304;"UF_permeate";"after_backwash";"humic_acid_C";9766,67;60,28
"1449";20200304;"UF_permeate";"before_backwash";"humic_acid_C";9422,5;145,46
"1450";20200625;"UF_permeate";"after_backwash";"humic_acid_C";6960;114,02
"1451";20200625;"UF_permeate";"before_backwash";"humic_acid_C";7712,5;81,39
"1452";20200915;"UF_permeate";"after_backwash";"humic_acid_C";8400;155,56
"1453";20200915;"UF_permeate";"before_backwash";"humic_acid_C";9300;28,28
"1454";20201214;"UF_permeate";"after_backwash";"humic_acid_C";8670;14,14
"1455";20201214;"UF_permeate";"before_backwash";"humic_acid_C";5610;4143,65
"1456";20210317;"UF_permeate";"after_backwash";"humic_acid_C";NA;NA
"1457";20210317;"UF_permeate";"before_backwash";"humic_acid_C";9900;113,14
"1458";20210325;"UF_permeate";"before_backwash";"humic_acid_C";NA;NA
"1459";20210616;"UF_permeate";"after_backwash";"humic_acid_C";NA;NA
"1460";20210616;"UF_permeate";"before_backwash";"humic_acid_C";NA;NA
"1461";20210901;"UF_permeate";"after_backwash";"humic_acid_C";6735;63,64
"1462";20210901;"UF_permeate";"before_backwash";"humic_acid_C";7100;28,28
"1463";20210908;"UF_permeate";"after_backwash";"humic_acid_C";6385;49,5
"1464";20210908;"UF_permeate";"before_backwash";"humic_acid_C";6815;106,07
"1465";20190911;"BODAC_1_effluent";"after_backwash";"humic_acid_N";32,5;2,12
"1466";20190911;"BODAC_1_effluent";"before_backwash";"humic_acid_N";31,85;0,35
"1467";20191212;"BODAC_1_effluent";"after_backwash";"humic_acid_N";326,67;2,08
"1468";20191212;"BODAC_1_effluent";"before_backwash";"humic_acid_N";327,33;0,58
"1469";20200304;"BODAC_1_effluent";"after_backwash";"humic_acid_N";338,25;6,24
"1470";20200304;"BODAC_1_effluent";"before_backwash";"humic_acid_N";342,75;9
"1471";20200625;"BODAC_1_effluent";"after_backwash";"humic_acid_N";418,25;3,3
"1472";20200625;"BODAC_1_effluent";"before_backwash";"humic_acid_N";438;10,1
"1473";20200915;"BODAC_1_effluent";"after_backwash";"humic_acid_N";467;1,41
"1474";20200915;"BODAC_1_effluent";"before_backwash";"humic_acid_N";458,5;6,36
"1475";20201214;"BODAC_1_effluent";"after_backwash";"humic_acid_N";501;1,41
"1476";20201214;"BODAC_1_effluent";"before_backwash";"humic_acid_N";607,5;3,54
"1477";20210317;"BODAC_1_effluent";"after_backwash";"humic_acid_N";476,5;10,61
"1478";20210317;"BODAC_1_effluent";"before_backwash";"humic_acid_N";432,5;0,71
"1479";20210325;"BODAC_1_effluent";"before_backwash";"humic_acid_N";670;5,66
"1480";20210616;"BODAC_1_effluent";"after_backwash";"humic_acid_N";587,5;7,78
"1481";20210616;"BODAC_1_effluent";"before_backwash";"humic_acid_N";519;0
"1482";20210901;"BODAC_1_effluent";"after_backwash";"humic_acid_N";264;2,83
"1483";20210901;"BODAC_1_effluent";"before_backwash";"humic_acid_N";287;1,41
"1484";20210908;"BODAC_1_effluent";"after_backwash";"humic_acid_N";297;2,83
"1485";20210908;"BODAC_1_effluent";"before_backwash";"humic_acid_N";298,5;3,54
"1486";20190911;"BODAC_2_effluent";"after_backwash";"humic_acid_N";25,8;1,7
"1487";20190911;"BODAC_2_effluent";"before_backwash";"humic_acid_N";29,3;1,41
"1488";20191212;"BODAC_2_effluent";"after_backwash";"humic_acid_N";286,33;0,58
"1489";20191212;"BODAC_2_effluent";"before_backwash";"humic_acid_N";299,33;2,31
"1490";20200304;"BODAC_2_effluent";"after_backwash";"humic_acid_N";316,75;4,43
"1491";20200304;"BODAC_2_effluent";"before_backwash";"humic_acid_N";327;12,03
"1492";20200625;"BODAC_2_effluent";"after_backwash";"humic_acid_N";347,25;5,12
"1493";20200625;"BODAC_2_effluent";"before_backwash";"humic_acid_N";383,5;8,43
"1494";20200915;"BODAC_2_effluent";"after_backwash";"humic_acid_N";390,5;2,12
"1495";20200915;"BODAC_2_effluent";"before_backwash";"humic_acid_N";401;0
"1496";20201214;"BODAC_2_effluent";"after_backwash";"humic_acid_N";473,5;0,71
"1497";20201214;"BODAC_2_effluent";"before_backwash";"humic_acid_N";516,5;0,71
"1498";20210317;"BODAC_2_effluent";"after_backwash";"humic_acid_N";439,5;7,78
"1499";20210317;"BODAC_2_effluent";"before_backwash";"humic_acid_N";436;0
"1500";20210325;"BODAC_2_effluent";"before_backwash";"humic_acid_N";639,5;2,12
"1501";20210616;"BODAC_2_effluent";"after_backwash";"humic_acid_N";491,5;10,61
"1502";20210616;"BODAC_2_effluent";"before_backwash";"humic_acid_N";508;0
"1503";20210901;"BODAC_2_effluent";"after_backwash";"humic_acid_N";223,5;0,71
"1504";20210901;"BODAC_2_effluent";"before_backwash";"humic_acid_N";245,5;3,54
"1505";20210908;"BODAC_2_effluent";"after_backwash";"humic_acid_N";242;0
"1506";20210908;"BODAC_2_effluent";"before_backwash";"humic_acid_N";252;1,41
"1507";20190911;"UF_permeate";"after_backwash";"humic_acid_N";32,15;1,06
"1508";20190911;"UF_permeate";"before_backwash";"humic_acid_N";31,8;0,57
"1509";20191212;"UF_permeate";"after_backwash";"humic_acid_N";349,67;3,51
"1510";20191212;"UF_permeate";"before_backwash";"humic_acid_N";345,67;2,08
"1511";20200304;"UF_permeate";"after_backwash";"humic_acid_N";345,25;11,3
"1512";20200304;"UF_permeate";"before_backwash";"humic_acid_N";340,5;11,62
"1513";20200625;"UF_permeate";"after_backwash";"humic_acid_N";409;5,89
"1514";20200625;"UF_permeate";"before_backwash";"humic_acid_N";454;12,46
"1515";20200915;"UF_permeate";"after_backwash";"humic_acid_N";478;2,83
"1516";20200915;"UF_permeate";"before_backwash";"humic_acid_N";494,5;9,19
"1517";20201214;"UF_permeate";"after_backwash";"humic_acid_N";509;7,07
"1518";20201214;"UF_permeate";"before_backwash";"humic_acid_N";609,5;2,12
"1519";20210317;"UF_permeate";"after_backwash";"humic_acid_N";499;5,66
"1520";20210317;"UF_permeate";"before_backwash";"humic_acid_N";463,5;3,54
"1521";20210325;"UF_permeate";"before_backwash";"humic_acid_N";751;132,94
"1522";20210616;"UF_permeate";"after_backwash";"humic_acid_N";544,5;6,36
"1523";20210616;"UF_permeate";"before_backwash";"humic_acid_N";471;118,79
"1524";20210901;"UF_permeate";"after_backwash";"humic_acid_N";300,5;0,71
"1525";20210901;"UF_permeate";"before_backwash";"humic_acid_N";302,5;0,71
"1526";20210908;"UF_permeate";"after_backwash";"humic_acid_N";296;8,49
"1527";20210908;"UF_permeate";"before_backwash";"humic_acid_N";287;4,24
"1528";20190911;"BODAC_1_effluent";"after_backwash";"lmw_acid";53,8;2,83
"1529";20190911;"BODAC_1_effluent";"before_backwash";"lmw_acid";58,85;4,03
"1530";20191212;"BODAC_1_effluent";"after_backwash";"lmw_acid";353,33;33,02
"1531";20191212;"BODAC_1_effluent";"before_backwash";"lmw_acid";373;10,44
"1532";20200304;"BODAC_1_effluent";"after_backwash";"lmw_acid";335,25;32,05
"1533";20200304;"BODAC_1_effluent";"before_backwash";"lmw_acid";350,75;14,57
"1534";20200625;"BODAC_1_effluent";"after_backwash";"lmw_acid";433;28,96
"1535";20200625;"BODAC_1_effluent";"before_backwash";"lmw_acid";505;25,11
"1536";20200915;"BODAC_1_effluent";"after_backwash";"lmw_acid";406;5,66
"1537";20200915;"BODAC_1_effluent";"before_backwash";"lmw_acid";422;0
"1538";20201214;"BODAC_1_effluent";"after_backwash";"lmw_acid";385;14,14
"1539";20201214;"BODAC_1_effluent";"before_backwash";"lmw_acid";526;7,07
"1540";20210317;"BODAC_1_effluent";"after_backwash";"lmw_acid";416,5;23,33
"1541";20210317;"BODAC_1_effluent";"before_backwash";"lmw_acid";283,5;19,09
"1542";20210325;"BODAC_1_effluent";"before_backwash";"lmw_acid";661;2,83
"1543";20210616;"BODAC_1_effluent";"after_backwash";"lmw_acid";432;16,97
"1544";20210616;"BODAC_1_effluent";"before_backwash";"lmw_acid";305,5;16,26
"1545";20210901;"BODAC_1_effluent";"after_backwash";"lmw_acid";238,5;7,78
"1546";20210901;"BODAC_1_effluent";"before_backwash";"lmw_acid";274,5;13,44
"1547";20210908;"BODAC_1_effluent";"after_backwash";"lmw_acid";283;21,21
"1548";20210908;"BODAC_1_effluent";"before_backwash";"lmw_acid";309,5;6,36
"1549";20190911;"BODAC_2_effluent";"after_backwash";"lmw_acid";42,15;1,63
"1550";20190911;"BODAC_2_effluent";"before_backwash";"lmw_acid";43,7;1,27
"1551";20191212;"BODAC_2_effluent";"after_backwash";"lmw_acid";266;13,23
"1552";20191212;"BODAC_2_effluent";"before_backwash";"lmw_acid";286,33;6,51
"1553";20200304;"BODAC_2_effluent";"after_backwash";"lmw_acid";243,25;29,61
"1554";20200304;"BODAC_2_effluent";"before_backwash";"lmw_acid";293,75;33,77
"1555";20200625;"BODAC_2_effluent";"after_backwash";"lmw_acid";289,5;16,54
"1556";20200625;"BODAC_2_effluent";"before_backwash";"lmw_acid";329,25;28,31
"1557";20200915;"BODAC_2_effluent";"after_backwash";"lmw_acid";269,5;10,61
"1558";20200915;"BODAC_2_effluent";"before_backwash";"lmw_acid";315,5;13,44
"1559";20201214;"BODAC_2_effluent";"after_backwash";"lmw_acid";286,5;4,95
"1560";20201214;"BODAC_2_effluent";"before_backwash";"lmw_acid";369;4,24
"1561";20210317;"BODAC_2_effluent";"after_backwash";"lmw_acid";304,5;6,36
"1562";20210317;"BODAC_2_effluent";"before_backwash";"lmw_acid";249,5;30,41
"1563";20210325;"BODAC_2_effluent";"before_backwash";"lmw_acid";489,5;4,95
"1564";20210616;"BODAC_2_effluent";"after_backwash";"lmw_acid";357;9,9
"1565";20210616;"BODAC_2_effluent";"before_backwash";"lmw_acid";299,5;6,36
"1566";20210901;"BODAC_2_effluent";"after_backwash";"lmw_acid";185;9,9
"1567";20210901;"BODAC_2_effluent";"before_backwash";"lmw_acid";233,5;0,71
"1568";20210908;"BODAC_2_effluent";"after_backwash";"lmw_acid";200;8,49
"1569";20210908;"BODAC_2_effluent";"before_backwash";"lmw_acid";221,5;4,95
"1570";20190911;"UF_permeate";"after_backwash";"lmw_acid";60,15;0,92
"1571";20190911;"UF_permeate";"before_backwash";"lmw_acid";67,35;5,02
"1572";20191212;"UF_permeate";"after_backwash";"lmw_acid";402;32,14
"1573";20191212;"UF_permeate";"before_backwash";"lmw_acid";436,67;7,77
"1574";20200304;"UF_permeate";"after_backwash";"lmw_acid";367,5;15,11
"1575";20200304;"UF_permeate";"before_backwash";"lmw_acid";398,5;10,08
"1576";20200625;"UF_permeate";"after_backwash";"lmw_acid";559;39
"1577";20200625;"UF_permeate";"before_backwash";"lmw_acid";730,25;105,03
"1578";20200915;"UF_permeate";"after_backwash";"lmw_acid";557;19,8
"1579";20200915;"UF_permeate";"before_backwash";"lmw_acid";675;12,73
"1580";20201214;"UF_permeate";"after_backwash";"lmw_acid";442;25,46
"1581";20201214;"UF_permeate";"before_backwash";"lmw_acid";675;1,41
"1582";20210317;"UF_permeate";"after_backwash";"lmw_acid";501;2,83
"1583";20210317;"UF_permeate";"before_backwash";"lmw_acid";480,5;7,78
"1584";20210325;"UF_permeate";"before_backwash";"lmw_acid";692;0
"1585";20210616;"UF_permeate";"after_backwash";"lmw_acid";411,5;7,78
"1586";20210616;"UF_permeate";"before_backwash";"lmw_acid";549;9,9
"1587";20210901;"UF_permeate";"after_backwash";"lmw_acid";356;11,31
"1588";20210901;"UF_permeate";"before_backwash";"lmw_acid";381,5;17,68
"1589";20210908;"UF_permeate";"after_backwash";"lmw_acid";419;21,21
"1590";20210908;"UF_permeate";"before_backwash";"lmw_acid";447,5;6,36
"1591";20190911;"BODAC_1_effluent";"after_backwash";"lmw_neutral";296,5;4,95
"1592";20190911;"BODAC_1_effluent";"before_backwash";"lmw_neutral";292,5;31,82
"1593";20191212;"BODAC_1_effluent";"after_backwash";"lmw_neutral";916,33;55,29
"1594";20191212;"BODAC_1_effluent";"before_backwash";"lmw_neutral";975,33;13,32
"1595";20200304;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1132,5;76,32
"1596";20200304;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1175;54,47
"1597";20200625;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1515;70,47
"1598";20200625;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1645;69,52
"1599";20200915;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1360;28,28
"1600";20200915;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1405;21,21
"1601";20201214;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1350;28,28
"1602";20201214;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1620;14,14
"1603";20210317;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1510;14,14
"1604";20210317;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1285;7,07
"1605";20210325;"BODAC_1_effluent";"before_backwash";"lmw_neutral";2145;7,07
"1606";20210616;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1295;77,78
"1607";20210616;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1050;0
"1608";20210901;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1115;7,07
"1609";20210901;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1335;35,36
"1610";20210908;"BODAC_1_effluent";"after_backwash";"lmw_neutral";1360;70,71
"1611";20210908;"BODAC_1_effluent";"before_backwash";"lmw_neutral";1385;7,07
"1612";20190911;"BODAC_2_effluent";"after_backwash";"lmw_neutral";277;21,21
"1613";20190911;"BODAC_2_effluent";"before_backwash";"lmw_neutral";343;57,98
"1614";20191212;"BODAC_2_effluent";"after_backwash";"lmw_neutral";765;11,36
"1615";20191212;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1062,33;390,59
"1616";20200304;"BODAC_2_effluent";"after_backwash";"lmw_neutral";962;62,11
"1617";20200304;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1011;65,04
"1618";20200625;"BODAC_2_effluent";"after_backwash";"lmw_neutral";1087,5;22,17
"1619";20200625;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1242,5;35
"1620";20200915;"BODAC_2_effluent";"after_backwash";"lmw_neutral";1040;28,28
"1621";20200915;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1070;28,28
"1622";20201214;"BODAC_2_effluent";"after_backwash";"lmw_neutral";1008;16,97
"1623";20201214;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1270;98,99
"1624";20210317;"BODAC_2_effluent";"after_backwash";"lmw_neutral";1185;21,21
"1625";20210317;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1175;21,21
"1626";20210325;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1600;0
"1627";20210616;"BODAC_2_effluent";"after_backwash";"lmw_neutral";1150;28,28
"1628";20210616;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1080;14,14
"1629";20210901;"BODAC_2_effluent";"after_backwash";"lmw_neutral";923,5;10,61
"1630";20210901;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1015,5;48,79
"1631";20210908;"BODAC_2_effluent";"after_backwash";"lmw_neutral";969,5;9,19
"1632";20210908;"BODAC_2_effluent";"before_backwash";"lmw_neutral";1030;14,14
"1633";20190911;"UF_permeate";"after_backwash";"lmw_neutral";401;48,08
"1634";20190911;"UF_permeate";"before_backwash";"lmw_neutral";423,5;43,13
"1635";20191212;"UF_permeate";"after_backwash";"lmw_neutral";1116,67;15,28
"1636";20191212;"UF_permeate";"before_backwash";"lmw_neutral";1153,33;64,29
"1637";20200304;"UF_permeate";"after_backwash";"lmw_neutral";1265;159,27
"1638";20200304;"UF_permeate";"before_backwash";"lmw_neutral";1335;19,15
"1639";20200625;"UF_permeate";"after_backwash";"lmw_neutral";1722,5;63,97
"1640";20200625;"UF_permeate";"before_backwash";"lmw_neutral";2110;11,55
"1641";20200915;"UF_permeate";"after_backwash";"lmw_neutral";1690;56,57
"1642";20200915;"UF_permeate";"before_backwash";"lmw_neutral";2005;63,64
"1643";20201214;"UF_permeate";"after_backwash";"lmw_neutral";1520;42,43
"1644";20201214;"UF_permeate";"before_backwash";"lmw_neutral";2060;28,28
"1645";20210317;"UF_permeate";"after_backwash";"lmw_neutral";1700;0
"1646";20210317;"UF_permeate";"before_backwash";"lmw_neutral";1705;21,21
"1647";20210325;"UF_permeate";"before_backwash";"lmw_neutral";2405;176,78
"1648";20210616;"UF_permeate";"after_backwash";"lmw_neutral";1250;14,14
"1649";20210616;"UF_permeate";"before_backwash";"lmw_neutral";1645;35,36
"1650";20210901;"UF_permeate";"after_backwash";"lmw_neutral";1590;14,14
"1651";20210901;"UF_permeate";"before_backwash";"lmw_neutral";1785;162,63
"1652";20210908;"UF_permeate";"after_backwash";"lmw_neutral";1770;14,14
"1653";20210908;"UF_permeate";"before_backwash";"lmw_neutral";1935;49,5
"1654";20190911;"BODAC_1_effluent";"after_backwash";"aluminum";11,6;0,34
"1655";20190911;"BODAC_1_effluent";"before_backwash";"aluminum";12,77;2,21
"1656";20191212;"BODAC_1_effluent";"after_backwash";"aluminum";34,98;2,88
"1657";20191212;"BODAC_1_effluent";"before_backwash";"aluminum";40,7;5,73
"1658";20200304;"BODAC_1_effluent";"after_backwash";"aluminum";33,58;1,59
"1659";20200304;"BODAC_1_effluent";"before_backwash";"aluminum";32,68;4,27
"1660";20200625;"BODAC_1_effluent";"after_backwash";"aluminum";9,15;0,18
"1661";20200625;"BODAC_1_effluent";"before_backwash";"aluminum";15,6;2,56
"1662";20200915;"BODAC_1_effluent";"after_backwash";"aluminum";11,6;0,66
"1663";20200915;"BODAC_1_effluent";"before_backwash";"aluminum";11,83;0,06
"1664";20201214;"BODAC_1_effluent";"after_backwash";"aluminum";35,15;0,37
"1665";20201214;"BODAC_1_effluent";"before_backwash";"aluminum";39,65;7,98
"1666";20210317;"BODAC_1_effluent";"after_backwash";"aluminum";59,05;1,2
"1667";20210317;"BODAC_1_effluent";"before_backwash";"aluminum";53,9;1,27
"1668";20210325;"BODAC_1_effluent";"before_backwash";"aluminum";19,85;0,35
"1669";20210616;"BODAC_1_effluent";"after_backwash";"aluminum";5,54;0,12
"1670";20210616;"BODAC_1_effluent";"before_backwash";"aluminum";NA;NA
"1671";20210901;"BODAC_1_effluent";"after_backwash";"aluminum";NA;NA
"1672";20210901;"BODAC_1_effluent";"before_backwash";"aluminum";NA;NA
"1673";20210908;"BODAC_1_effluent";"after_backwash";"aluminum";NA;NA
"1674";20210908;"BODAC_1_effluent";"before_backwash";"aluminum";NA;NA
"1675";20190911;"BODAC_2_effluent";"after_backwash";"aluminum";6,3;0,63
"1676";20190911;"BODAC_2_effluent";"before_backwash";"aluminum";11,54;1,48
"1677";20191212;"BODAC_2_effluent";"after_backwash";"aluminum";22,1;2,05
"1678";20191212;"BODAC_2_effluent";"before_backwash";"aluminum";27,05;3,03
"1679";20200304;"BODAC_2_effluent";"after_backwash";"aluminum";28,8;1,25
"1680";20200304;"BODAC_2_effluent";"before_backwash";"aluminum";29,38;1,81
"1681";20200625;"BODAC_2_effluent";"after_backwash";"aluminum";NA;NA
"1682";20200625;"BODAC_2_effluent";"before_backwash";"aluminum";NA;NA
"1683";20200915;"BODAC_2_effluent";"after_backwash";"aluminum";7,12;0,21
"1684";20200915;"BODAC_2_effluent";"before_backwash";"aluminum";7,22;0,88
"1685";20201214;"BODAC_2_effluent";"after_backwash";"aluminum";27,65;4,72
"1686";20201214;"BODAC_2_effluent";"before_backwash";"aluminum";26,52;0,32
"1687";20210317;"BODAC_2_effluent";"after_backwash";"aluminum";49,95;0,78
"1688";20210317;"BODAC_2_effluent";"before_backwash";"aluminum";51,45;0,07
"1689";20210325;"BODAC_2_effluent";"before_backwash";"aluminum";15,05;0,35
"1690";20210616;"BODAC_2_effluent";"after_backwash";"aluminum";NA;NA
"1691";20210616;"BODAC_2_effluent";"before_backwash";"aluminum";NA;NA
"1692";20210901;"BODAC_2_effluent";"after_backwash";"aluminum";NA;NA
"1693";20210901;"BODAC_2_effluent";"before_backwash";"aluminum";NA;NA
"1694";20210908;"BODAC_2_effluent";"after_backwash";"aluminum";NA;NA
"1695";20210908;"BODAC_2_effluent";"before_backwash";"aluminum";NA;NA
"1696";20190911;"UF_permeate";"after_backwash";"aluminum";23,55;4,94
"1697";20190911;"UF_permeate";"before_backwash";"aluminum";28,2;10,67
"1698";20191212;"UF_permeate";"after_backwash";"aluminum";47,83;2,03
"1699";20191212;"UF_permeate";"before_backwash";"aluminum";53,05;2,18
"1700";20200304;"UF_permeate";"after_backwash";"aluminum";48,25;21,22
"1701";20200304;"UF_permeate";"before_backwash";"aluminum";51,5;25,17
"1702";20200625;"UF_permeate";"after_backwash";"aluminum";250;65,05
"1703";20200625;"UF_permeate";"before_backwash";"aluminum";29,36;3,68
"1704";20200915;"UF_permeate";"after_backwash";"aluminum";27,92;11,72
"1705";20200915;"UF_permeate";"before_backwash";"aluminum";28,31;1,37
"1706";20201214;"UF_permeate";"after_backwash";"aluminum";34,8;0,72
"1707";20201214;"UF_permeate";"before_backwash";"aluminum";49,23;1,77
"1708";20210317;"UF_permeate";"after_backwash";"aluminum";70,2;0,28
"1709";20210317;"UF_permeate";"before_backwash";"aluminum";83,4;5,23
"1710";20210325;"UF_permeate";"before_backwash";"aluminum";26,55;1,06
"1711";20210616;"UF_permeate";"after_backwash";"aluminum";8,84;0,93
"1712";20210616;"UF_permeate";"before_backwash";"aluminum";NA;NA
"1713";20210901;"UF_permeate";"after_backwash";"aluminum";13,85;0,92
"1714";20210901;"UF_permeate";"before_backwash";"aluminum";19,9;1,13
"1715";20210908;"UF_permeate";"after_backwash";"aluminum";NA;NA
"1716";20210908;"UF_permeate";"before_backwash";"aluminum";NA;NA
"1717";20190911;"BODAC_1_effluent";"after_backwash";"iron";48,1;1,62
"1718";20190911;"BODAC_1_effluent";"before_backwash";"iron";51,08;1,11
"1719";20191212;"BODAC_1_effluent";"after_backwash";"iron";46,67;6,74
"1720";20191212;"BODAC_1_effluent";"before_backwash";"iron";57,17;15,63
"1721";20200304;"BODAC_1_effluent";"after_backwash";"iron";55,77;14,97
"1722";20200304;"BODAC_1_effluent";"before_backwash";"iron";54,73;7,72
"1723";20200625;"BODAC_1_effluent";"after_backwash";"iron";54,4;0,14
"1724";20200625;"BODAC_1_effluent";"before_backwash";"iron";72,2;12,68
"1725";20200915;"BODAC_1_effluent";"after_backwash";"iron";60,82;0,75
"1726";20200915;"BODAC_1_effluent";"before_backwash";"iron";61,5;3,89
"1727";20201214;"BODAC_1_effluent";"after_backwash";"iron";142,75;2,06
"1728";20201214;"BODAC_1_effluent";"before_backwash";"iron";135;30,61
"1729";20210317;"BODAC_1_effluent";"after_backwash";"iron";92,45;0,78
"1730";20210317;"BODAC_1_effluent";"before_backwash";"iron";82,5;9,48
"1731";20210325;"BODAC_1_effluent";"before_backwash";"iron";148;0
"1732";20210616;"BODAC_1_effluent";"after_backwash";"iron";38,65;1,2
"1733";20210616;"BODAC_1_effluent";"before_backwash";"iron";62,65;0,92
"1734";20210901;"BODAC_1_effluent";"after_backwash";"iron";60,3;1,98
"1735";20210901;"BODAC_1_effluent";"before_backwash";"iron";61,55;0,35
"1736";20210908;"BODAC_1_effluent";"after_backwash";"iron";NA;NA
"1737";20210908;"BODAC_1_effluent";"before_backwash";"iron";NA;NA
"1738";20190911;"BODAC_2_effluent";"after_backwash";"iron";24,92;0,99
"1739";20190911;"BODAC_2_effluent";"before_backwash";"iron";36,9;8,67
"1740";20191212;"BODAC_2_effluent";"after_backwash";"iron";33,07;1,81
"1741";20191212;"BODAC_2_effluent";"before_backwash";"iron";37,83;2,83
"1742";20200304;"BODAC_2_effluent";"after_backwash";"iron";42,86;1,29
"1743";20200304;"BODAC_2_effluent";"before_backwash";"iron";44,86;2,4
